264; 2 6 5 9 10 4 7 11 0 3 8 1 ; 9 10 5 4 6 3 8 0 1 11 7 2 
265; 8 7 9 5 10 11 4 3 0 6 2 1 ; 5 10 9 11 7 6 2 0 1 3 4 8 
266; 1 7 2 11 6 5 4 10 8 0 9 3 ; 11 6 2 5 7 0 9 8 3 10 4 1 
267; 2 10 3 1 5 0 11 7 8 9 4 6 ; 1 5 3 0 10 9 4 8 6 7 11 2 
268; 2 10 8 11 1 9 3 7 4 5 0 6 ; 11 1 8 9 10 5 0 4 6 7 3 2 
269; 5 0 1 2 7 9 6 8 11 4 3 10 ; 2 7 1 9 0 4 3 11 10 8 6 5 
270; 7 3 5 6 11 4 1 2 9 0 10 8 ; 5 4 1 11 2 6 3 10 8 0 9 7 
271; 11 1 0 2 6 5 10 9 4 7 8 3 ; 0 5 10 6 9 2 1 8 3 7 4 11 
272; 6 9 11 10 4 7 0 8 1 5 2 3 ; 11 7 0 4 8 10 9 2 3 5 1 6 
273; 2 4 3 5 8 11 0 6 9 10 7 1 ; 3 11 0 8 6 5 4 7 1 10 9 2 
274; 4 8 9 0 6 2 11 5 10 1 3 7 ; 9 2 11 6 5 0 8 3 7 1 10 4 
275; 11 10 4 5 2 9 6 7 0 8 3 1 ; 4 9 6 2 7 5 10 3 1 8 0 11 
276; 8 1 9 10 6 7 4 3 11 5 0 2 ; 9 7 4 6 3 10 1 0 2 5 11 8 
277; 11 10 3 8 7 5 6 1 4 9 2 0 ; 3 5 6 7 1 8 10 2 0 9 4 11 
278; 5 2 1 8 10 3 7 6 0 4 11 9 ; 1 3 7 10 6 8 2 11 9 4 0 5 
279; 7 9 11 6 5 2 1 4 8 0 3 10 ; 11 2 1 5 4 6 9 3 10 0 8 7 
280; 5 0 11 9 1 6 8 4 7 2 3 10 ; 11 9 0 4 7 8 6 3 10 2 1 5 
281; 11 4 8 0 1 7 2 3 9 5 10 6 ; 8 0 4 3 9 2 7 10 6 5 1 11 
282; 8 6 11 4 0 2 7 9 3 5 1 10 ; 11 4 6 9 3 7 2 1 10 5 0 8 
283; 1 8 11 3 9 7 10 2 4 6 0 5 ; 11 3 8 2 4 10 7 0 5 6 9 1 
284; 1 5 10 8 0 4 7 11 3 6 2 9 ; 10 8 5 11 3 7 4 2 9 6 0 1 
285; 3 11 8 7 0 6 4 2 1 9 5 10 ; 8 7 11 2 1 4 6 5 10 9 0 3 
286; 7 10 3 1 8 5 9 6 2 4 11 0 ; 3 1 10 6 2 9 5 11 0 4 8 7 
287; 6 2 7 11 3 4 0 8 1 5 9 10 ; 7 11 2 8 1 0 4 9 10 5 3 6 
288; 11 7 5 0 3 2 4 1 8 6 9 10 ; 5 0 7 1 8 4 2 9 10 6 3 11 
289; 8 2 3 1 0 4 11 6 9 7 5 10 ; 3 1 2 6 9 11 4 5 10 7 0 8 
290; 11 1 2 9 5 7 4 8 10 3 6 0 ; 2 7 4 5 9 1 3 6 10 0 8 11 
291; 4 6 7 2 5 3 0 11 8 1 10 9 ; 7 3 0 5 2 6 1 10 8 9 11 4 
292; 6 7 9 3 0 2 1 10 8 4 11 5 ; 9 2 1 0 3 7 4 11 8 5 10 6 
293; 0 5 8 2 10 7 6 4 1 9 3 11 ; 8 7 6 10 2 5 9 3 1 11 4 0 
294; 10 11 7 2 8 6 3 0 4 9 1 5 ; 7 6 3 8 2 11 9 1 4 5 0 10 
295; 3 1 4 6 10 0 2 7 5 8 11 9 ; 4 0 2 10 6 1 8 11 5 9 7 3 
296; 2 4 3 6 10 9 1 8 0 11 5 7 ; 3 9 1 10 6 4 11 5 0 7 8 2 
297; 7 9 11 6 1 8 4 3 0 5 10 2 ; 11 8 4 1 6 9 5 10 0 2 3 7 
298; 8 6 4 9 3 2 1 10 11 5 0 7 ; 4 2 1 3 9 6 5 0 11 7 10 8 
299; 2 4 9 3 0 7 1 10 11 5 8 6 ; 9 7 1 0 3 4 5 8 11 6 10 2 
300; 11 2 1 10 8 4 6 9 0 3 7 5 ; 10 4 6 8 1 9 2 7 5 3 0 11 
301; 2 6 9 11 3 7 1 5 8 0 4 10 ; 11 7 1 3 9 5 6 4 10 0 8 2 
302; 5 8 6 11 1 0 3 4 9 10 2 7 ; 11 0 3 1 6 4 8 2 7 10 9 5 
303; 3 2 1 8 0 10 6 5 7 9 11 4 ; 8 10 6 0 1 5 2 11 4 9 7 3 
304; 3 8 0 4 2 10 6 7 9 5 1 11 ; 4 10 6 2 0 7 8 1 11 5 9 3 
305; 10 0 4 7 5 1 6 2 9 3 8 11 ; 7 1 6 5 4 2 0 8 11 3 9 10 
306; 3 6 10 4 8 11 7 2 1 5 9 0 ; 4 11 7 8 10 2 6 9 0 5 1 3 
307; 9 1 4 7 2 11 3 10 5 0 8 6 ; 7 11 3 2 4 10 1 8 6 0 5 9 
308; 1 8 0 9 10 3 4 2 11 5 6 7 ; 9 3 4 10 0 2 8 6 7 5 11 1 
309; 5 2 3 9 8 4 11 7 10 0 1 6 ; 9 4 11 8 3 7 2 1 6 0 10 5 
310; 2 10 4 3 8 6 5 11 7 0 9 1 ; 4 8 6 3 10 0 9 7 11 1 5 2 
311; 10 3 2 5 8 4 0 6 1 7 9 11 ; 2 8 4 5 3 7 9 1 6 11 0 10 
312; 6 5 0 1 8 11 4 7 10 9 2 3 ; 0 8 11 1 5 9 2 10 7 3 4 6 
313; 3 6 9 1 5 4 7 11 0 8 10 2 ; 9 5 4 1 6 8 10 0 11 2 7 3 
314; 3 10 5 7 11 0 6 9 4 8 2 1 ; 5 11 0 7 10 8 2 4 9 1 6 3 
315; 7 8 11 9 0 2 3 5 6 10 4 1 ; 11 0 2 9 8 10 4 6 5 1 3 7 
316; 11 8 9 5 0 10 4 3 1 2 7 6 ; 9 0 10 5 8 2 7 1 3 6 4 11 
317; 7 10 3 4 9 1 8 11 6 5 2 0 ; 3 9 1 4 10 5 2 6 11 0 8 7 
318; 3 5 1 6 0 10 7 8 4 2 11 9 ; 1 0 10 6 5 2 11 4 8 9 7 3 
319; 5 1 0 7 10 8 11 6 2 4 3 9 ; 0 10 8 7 1 4 3 2 6 9 11 5 
320; 4 10 7 0 5 9 6 11 8 3 2 1 ; 0 9 6 5 7 10 3 2 8 1 11 4 
321; 6 7 8 0 3 4 2 10 9 11 5 1 ; 0 4 2 3 8 7 11 5 9 1 10 6 
322; 3 9 0 11 2 4 1 10 7 6 8 5 ; 11 4 1 2 0 9 6 8 7 5 10 3 
323; 10 7 2 4 5 0 9 6 11 3 8 1 ; 4 0 9 5 2 7 3 8 11 1 6 10 
324; 6 0 10 7 8 11 4 3 5 9 1 2 ; 7 11 4 8 10 0 9 1 5 2 3 6 
325; 6 3 1 5 4 8 2 9 11 10 0 7 ; 5 8 2 4 1 3 10 0 11 7 9 6 
326; 3 11 10 1 9 4 8 2 6 7 0 5 ; 1 4 8 9 10 11 7 0 6 5 2 3 
327; 0 8 10 3 1 6 4 7 2 9 11 5 ; 3 6 4 1 10 8 9 11 2 5 7 0 
328; 3 10 0 7 1 2 5 9 4 8 11 6 ; 7 2 5 1 0 10 8 11 4 6 9 3 
329; 5 9 11 3 2 4 1 0 7 10 8 6 ; 3 4 1 2 11 9 10 8 7 6 0 5 
330; 1 6 10 8 4 9 11 7 5 0 2 3 ; 10 4 9 8 6 0 2 5 3 7 11 1 
331; 2 10 9 7 4 0 3 11 1 5 6 8 ; 9 4 0 7 10 5 6 1 8 11 3 2 
332; 0 4 7 9 3 2 1 11 6 10 5 8 ; 7 3 2 9 4 10 5 6 8 11 1 0 
333; 9 7 6 8 5 10 0 11 2 1 3 4 ; 6 5 10 8 7 1 3 2 4 11 0 9 
334; 7 10 5 3 0 8 6 1 11 4 9 2 ; 5 0 8 3 10 4 9 11 2 1 6 7 
335; 11 0 9 8 7 2 1 10 6 5 4 3 ; 9 7 2 8 0 5 4 6 3 10 1 11 
336; 7 4 3 6 0 2 8 5 1 10 11 9 ; 3 0 2 6 4 10 11 1 9 5 8 7 
337; 10 9 0 6 5 8 1 4 2 7 3 11 ; 0 5 8 6 9 7 3 2 11 4 1 10 
338; 8 3 0 5 10 11 2 9 4 7 6 1 ; 0 10 11 5 3 7 6 4 1 9 2 8 
339; 3 9 7 8 5 6 10 2 1 0 4 11 ; 7 5 6 8 9 0 4 1 11 2 10 3 
340; 11 3 9 10 8 5 0 2 6 4 1 7 ; 10 8 9 3 2 4 1 6 0 7 5 11 
341; 11 6 9 3 1 10 2 0 7 8 4 5 ; 3 1 9 6 0 8 4 7 2 5 10 11 
342; 0 2 5 6 3 9 1 11 4 8 7 10 ; 6 3 5 2 11 8 7 4 1 10 9 0 
343; 11 3 10 6 2 9 4 1 7 5 8 0 ; 6 2 10 3 1 5 8 7 4 0 9 11 
344; 0 9 3 2 7 11 5 4 1 8 6 10 ; 2 7 3 9 4 8 6 1 5 10 11 0 
345; 2 4 1 5 10 0 11 3 8 6 7 9 ; 5 10 1 4 3 6 7 8 11 9 0 2 
346; 8 10 4 9 6 5 1 11 3 7 0 2 ; 9 6 4 10 11 7 0 3 1 2 5 8 
347; 2 3 9 7 10 4 11 5 8 6 1 0 ; 7 10 9 3 5 6 1 8 11 0 4 2 
348; 1 2 5 6 4 9 11 10 8 7 0 3 ; 6 4 5 2 10 7 0 8 11 3 9 1 
349; 9 4 11 5 7 1 10 0 2 8 3 6 ; 5 7 11 4 0 8 3 2 10 6 1 9 
